TIPO_AGENTE,NOMBRE_COMERCIAL,RAZON_SOCIAL,ESTADO_AGENTE,DEPARTAMENTO,MUNICIPIO,CODIGO_MUNICIPIO_DANE,LATITUD,LONGITUD
DISTRIBUIDOR COMERCIALIZADOR DE GAS,EDS TEXACO 25,INVERSIONES FERNANDEZ VARGAS SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
COMERCIALIZADOR DE EQUIPOS,AUTOSTOK SAS,AUTO STOK S.A.S,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,BRIOGAS S.A,BRIOGAS S.A,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,FUEL GAS TRANSFORGAS,FUEL GAS SERVICE SAS,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,DINAGAS S.A. E.S.P,DINAGAS S.A. E.S.P,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACIÓN DE SERVICIO LA 17,STANDARD ENERGY COMPANY S.A.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,ESTACION LOS LAGARTOS,ESTACION LOS LAGARTOS S.A.S,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
COMERCIALIZADOR DE EQUIPOS,SANAUTOS PALAQUEMAO,SANAUTOS S.A.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,TALLERES DE CONVERSIÓN GAZON GAS,AMPARO GARZON GUTIERREZ,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACIÓN DE SERVICIO PATIO USME,VANTI SA ESP,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,TUGAS INVERSIONES GÓMEZ MONTAÑEZ LTDA.,INVERSIONES GÓMEZ MONTAÑEZ S.A.S.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,INDUSTRIA NACIONAL DE GASEOSAS S.A.,INDUSTRIA NACIONAL DE GASEOSAS S.A.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS NQS CALLE 104,COMBUSTIBLES H & R LTDA.,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACION TEXACO N 25,INVERSIONES FERNANDEZ VARGAS SAS,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ORGANISMO CERTIFICADOR,MENSAJEROS SM SAS,MENSAJEROS SM SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,ULTRAGAS VEHICULAR MUZU S.A.S,ULTRAGAS VEHICULAR S.A.S,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACIÓN DE SERVICIO LOS ABUELOS,INVERSIONES SILVERADO SAS,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ORGANISMO CERTIFICADOR,BVQI COLOMBIA LTDA,BVQI COLOMBIA LTDA,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
IMPORTADOR DE EQUIPOS,COMERCIALIZADORA G&M S.A.S.,COMERCIALIZADORA G&M S.A.S.,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACIÓN DE SERVICIO TEXACO AVENIDA TERCERA,DISTRACOM S.A.,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACION DE SERVICIO YOMASA,STANDARD ENERGY COMPANY S.A.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,LOVATO AUTO GAS,ZAVOLI COLOMBIA SAS,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS TERPEL GARROLLANTAS GNV,MASSER S.A.S.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACIÓN DE SERVICIO MILENIUMGAS KENNEDY,MOVILGAS LTDA.,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACIÓN DE SERVICIO PETROBRAS IBERIA,INVERSIONES LIGOL SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,COMBUSTIBLES Y LUBRICANTES EL PORTAL DE ALAMOS,INVERSIONES BELTRAN A WO S.A.S.,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,ALTEK INGENIERIA SAS SUBA,ALTEK INGENIERIA SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS ESSO ERMITA CAPILLA,GRUPO EDS AUTOGAS S.A.S.,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACION DE SERVICIO NUEVA VERAGUAS,STANDARD ENERGY COMPANY S.A.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
IMPORTADOR DE EQUIPOS,GRUPO BOX SAS,GRUPO BOX SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
COMERCIALIZADOR DE EQUIPOS,VEHICULO A GAS SAS,VEHICULO A GAS SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,RP ENERGY SAS,RP ENERGY SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,ESTACION DE SERVICIO VILLA ALSACIA,MORALES ZABALA S A S,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
IMPORTADOR DE VEHICULOS,TURGAS S.A ESP,TURGAS S.A E.S.P.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
IMPORTADOR DE EQUIPOS,IGT MOTORS S.A.S.,IGT MOTORS S.A.S.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,COLVIBRA SAS,COLVIBRA SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,COLVIBRA SAS,COLVIBRA SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,VEHICULO A GAS SAS,VEHICULO A GAS SAS,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,TEXACO 68,GRUPO EDS AUTOGAS S.A.S.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,900817894,INMOSABANA SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,KARGAS,INVERSIONES JUDI S A S,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS TERPEL AVENIDA BOYACA  SUR,ORGANIZACION TERPEL S.A,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ORGANISMO CERTIFICADOR,THERMIKA ENERGY COLOMBIA S.A.S,THERMIKA ENERGY COLOMBIA S.A.S.,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS PAZ DE ARIPORO,INVERSIONES RIVEROS SAS ZOMAC,INACTIVO,CASANARE,PAZ DE ARIPORO,85250,5.8798270226,-71.8903503418
IMPORTADOR DE VEHICULOS,SKBERGE COLOMBIA SAS,SKBERGE COLOMBIA SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACIÓN DE SERVICIO GNV ALQUERIA,MASSER S.A.S.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,ALTEK INGENIERIA SAS CALLE 80,ALTEK INGENIERIA SAS,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,FULLGAS VEHICULAR GNV,GIOVANNY LEAL GALLO,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS ESSO INCOCENTRO CALLE 49,GRUPO EDS AUTOGAS S.A.S.,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,GAS NATURAL CUNDIBOYACENSE SA ESP,GAS NATURAL CUNDIBOYACENSE SA ESP,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACION DE SERVICIO SEXTA ANTIGUA,JACOBO FRANCO MARIA FERNANDA,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS PATIO SITP SAN BERNARDINO,VANTI SA ESP,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,OPERACION ENERGIA Y GAS SAS ESP,OPERACION ENERGIA Y GAS S.A.S ESP,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,ULTRAGAS AV BOYACA,ULTRAGAS VEHICULAR S.A.S,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,ULTRAGAS AV BOYACA,ULTRAGAS VEHICULAR S.A.S,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
LABORATORIO DE PRUEBAS HIDROSTATICAS,LABORATORIO DE PH PARA PRUEBAS,TALLER DE CONVERSIÓN PARA PRUEBA PH,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
COMERCIALIZADOR DE EQUIPOS,SANAUTOS S.A,SANAUTOS S.A.,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
IMPORTADOR DE EQUIPOS,CI GROUP LOGISTICS CARGO INTERNATIONAL SAS,CI GROUP LOGISTICS CARGO INTERNATIONAL SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,COMECO S.A. E.S.P.,COMERCIALIZADORA CENTRO ORIENTE S.A. E.S.P,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ORGANISMO CERTIFICADOR,INTERNATIONAL TESTING INSPECTION & CERTIFICATION COLOMBIA S.A.S,INTERNATIONAL TESTING INSPECTION & CERTIFICATION COLOMBIA S.A.S,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACION DE SERVICIO COUNTRY,JAIR S A,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
IMPORTADOR DE VEHICULOS,SKBERGE COLOMBIA S.AS.,SKBERGE COLOMBIA S.AS.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACIÓN DE SERVICIO AVENIDA SEXTA,STANDARD ENERGY COMPANY S.A.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,LOVATOAUTOGAS CONVERSIONES LTDA,LOVATOAUTOGAS CONVERSIONES LTDA,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACIÓN DE SERVICIO NAVARRO MOJICA Y CÍA TEXACO 27,SOCIEDAD DISTRIBUIDORA DE ENERGÉTICOS S.A.S.,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS LA TEXANA,COMBUSTIBLES UNIGAS S.A.S,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ORGANISMO CERTIFICADOR,PREVICAR SAS,PREVICAR SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS TERPEL GNV BETANIA,EMPRESA SUDEFA S.A.S.,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
IMPORTADOR DE EQUIPOS,CENTRO DE INSTALACION DE GAS NATURAL VEHICULAR S.A.S.,CENTRO DE INSTALACION DE GAS NATURAL VEHICULAR S.A.S.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,VEHICULO A GAS SAS,VEHICULO A GAS SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,VEHICULO A GAS SAS,VEHICULO A GAS SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
IMPORTADOR DE VEHICULOS,ARINTIA GROUP S.A.S,ARINTIA GROUP S.A.S,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACIÓN DE SERVICIO TEXACO MATATIGRES,COMBUSTIBLES H & R LTDA.,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,TALLER DE CONVERSION DRP 23072019,MINMINAS - OPERADOR SICOM GNCV,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS SAN RAFAEL,GNE SOLUCIONES SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,REDEGAS DOMICILIARIO SA ESP,REDEGAS DOMICILIARIO SA ESP,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS ESSO QUIROGA,GRUPO EDS AUTOGAS S.A.S.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,DAMPA S.A GRUPO EMPRESARIAL,DAMPA S.A GRUPO EMPRESARIAL,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACION DE SERVICIO TERPEL COMPOSTELA - GNV,TERCOCHES S.A.S.,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACIÓN DE SERVICIO SAN JOSE DE QUITO,DAMPA S.A GRUPO EMPRESARIAL,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,VEHICOLGAS SAS,VEHICOLGAS SAS,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACIÓN DE SERVICIO TERPEL AV DE CALI,INSETRANSA S.A.,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
COMERCIALIZADOR DE EQUIPOS,COMERCIAL INTERNACIONAL DE EQUIPOS Y MAQUINARIA SAS  NAVITRANS SAS,COMERCIAL INTERNACIONAL DE EQUIPOS Y MAQUINARIA SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS PATIO TM NORTE ACTUAL,VANTI SA ESP,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,YAVEGAS,YAVEGAS SA ESP,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS GNVERDE CARACAS 41 S,GASMOVIL LTDA,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
IMPORTADOR DE EQUIPOS,FILTER MASTER COLOMBIA SAS,FILTER MASTER COLOMBIA SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,EDS SANTA ANA DE BRITALIA,EDS SANTA ANA DE BRITALIA SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,TRANSPORTES VIGIA,TRANSPORTES VIGA SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
IMPORTADOR DE VEHICULOS,NAVITRANS S.A.S,COMERCIAL INTERNACIONAL DE EQUIPOS Y MAQUINARIA SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,BIOMAX SANANDRESITO 38,FEREZ RAMÍREZ SADY DE JESÚS,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACION DE SERVICIO COMBUSCOL 27 SUR,COMBUSTIBLES DE COLOMBIA S.A.,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
COMERCIALIZADOR DE EQUIPOS,MULTISOLUCIONES DC SAS,MULTISOLUCIONES DC SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,TRANSFORGAS LTDA,TRANSFORGAS LTDA,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,TRANSFORGAS LTDA,TRANSFORGAS LTDA,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,GNV EXPRESS EDS SAN CAYETANO,GNV EXPRESS S.A.S.,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS TERPEL GNV EL GANADERO,SERVICES BELICE SAS,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS YOMASA,STANDARD ENERGY COMPANY S.A.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS YOMASA,STANDARD ENERGY COMPANY S.A.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
IMPORTADOR DE EQUIPOS,PEDREROS OROZCO Y CIA S EN C SUPER SERVICIO MAGDALA,PEDREROS OROZCO Y CIA S EN C SUPER SERVICIOS MAGDALA,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
LABORATORIO DE PRUEBAS HIDROSTATICAS,HIDROPROB S.A,HIDROPROB S A,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
LABORATORIO DE PRUEBAS HIDROSTATICAS,HIDROPROB S.A,HIDROPROB S A,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
LABORATORIO DE PRUEBAS HIDROSTATICAS,HIDROPROB S.A,HIDROPROB S A,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,EDS LOS ABUELOS,INVERSIONES SILVERADO SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACION DE SERVICIO SAN CARLOS DEL SUR,FEREZ RAMÍREZ SADY DE JESÚS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,ALTEK INGENIERIA SAS SUBA,ALTEK INGENIERIA SAS,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,DEWAR SAS,AMERICANA DE COMBUSTIBLES S.A.S,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS GNV TERPEL AV. BOYACA,PLAN VE SAS,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EL PROVEEDOR DE COMBUSTIBLE LTDA,EL PROVEEDOR DE COMBUSTIBLES LTDA,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ORGANISMO CERTIFICADOR,GRUPO DE CERTIFICACIONES E INSPECCIONES SAS,GRUPO DE CERTIFICACIONES E INSPECCIONES SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,COLOMBIANA AUTOMOTRIZ LTDA,COLOMBIANA AUTOMOTRIZ LTDA,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,DUAL II,GAS NATURAL ANDINO S A,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS TERPEL VILLA CLAUDIA GNV,MASSER S.A.S.,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,SERVICIOS PARA VEHICULOS DE TRANSPORTE S.A SEVETER S.A,SERVICIOS PARA VEHICULOS DE TRANSPORTE S.A SEVETER S.A,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS ESSO AMERICANA,GRUPO EDS AUTOGAS S.A.S.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,OPERACION ENERGIA Y GAS S.A.S ESP,OPERACION ENERGIA Y GAS S.A.S ESP,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
DISTRIBUIDOR COMERCIALIZADOR DE GAS,OPERACION ENERGIA Y GAS S.A.S ESP,OPERACION ENERGIA Y GAS S.A.S ESP,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS AVENIDA SEXTA,STANDARD ENERGY COMPANY S.A.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,HEGOGAS GNV SAS,HEGOGAS GNV S.A.S.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,HEGOGAS GNV SAS,HEGOGAS GNV S.A.S.,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,EDS AURES ENERGY II,AURES ENERGY SAS,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,FULL GAS SANTA LUCIA,FUEL GAS SERVICE SAS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,GNV EXPRESS EDS BOSA ATALAYAS,GNV EXPRESS S.A.S.,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
LABORATORIO DE PRUEBAS HIDROSTATICAS,PROVEER VEHICULOS,PROVEER VEHICULOS,INACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACIÓN JUAN MARTIN,R J SERVI INGENIERIA S A S,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,CENTRO DE INSTALACION DE GAS NATURAL VEHICULAR S.A.S.,CENTRO DE INSTALACION DE GAS NATURAL VEHICULAR S.A.S.,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
ESTACION DE SERVICIO DE GNCV,ESTACIÓN DE SERVICIO TERPEL FONTIBON FERROCARRIL - GNV,JMG INVERSIONES Y NEGOCIOS SAS,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
TALLER DE CONVERSION,LOVATO CITYGAS S.A.S,LOVATO CITYGAS SAS,ACTIVO,BOGOTA D.C.,"BOGOTA, D.C.",11001,4.6492509842,-74.1069946289
